user_id,hour_0_wt,hour_1_wt,hour_2_wt,hour_3_wt,hour_4_wt,hour_5_wt,hour_6_wt,hour_7_wt,hour_8_wt,hour_9_wt,hour_10_wt,hour_11_wt,hour_12_wt,hour_13_wt,hour_14_wt,hour_15_wt,hour_16_wt,hour_17_wt,hour_18_wt,hour_19_wt,hour_20_wt,hour_21_wt,hour_22_wt,hour_23_wt,session_all_per_day,pid_exposed_all_per_day,pid_watch_all_per_day,coverage_per_2weeks,category_count_unique,age,gender,month_chronological_order,preds_3_label_criteria_label,preds_soft_label,watch_all_per_day_min,midnight_wt_min,morning_wt_min,noon_wt_min,afternoon_wt_min,evening_wt_min
62,0,0,715,3,280,181.3333333,762.25,300.1578947,334.7857143,405.8461538,352.1,346.1666667,502.6666667,605.2857143,680.875,341.9,452.5,586.6666667,211.5555556,476.0714286,811.6666667,621.6923077,285.5,0,10.73913043,219,48.13043478,8,235,49,M,1,Severely Addicted,Addicted,60,19,41,18,34,40
12,138.5,646,3269,2096,410,605.5,1008.5,309.75,610.2857143,697.1428571,763.8,535.1111111,476.3333333,893.4615385,626.8666667,809.0909091,734,839.0555556,602.5555556,573.4736842,736,697.9,492.25,427.2857143,12.24137931,397.9333333,168.6896552,10,326,49,M,2,Severely Addicted,Addicted,105,119,65,22,50,58
62,0,0,0,0,0,0,0,0,357.5,211.2727273,294.6363636,402.9,381.8888889,481.7777778,399.5,485.0769231,650.5,384.7272727,290.7777778,609.6363636,486.2222222,235.5555556,636.5,0,9.476190476,186,43.76190476,7,251,49,M,2,Severely Addicted,Addicted,46,0,21,14,31,37
12,302.4285714,595,792,362,0,0,126,551,0,292.5,425,580.2,869,15.33333333,718.25,457.5,393.25,330.75,326.5,407.1333333,717.3333333,630.5714286,1086,579.5,7.041666667,196.5,88.125,10,268,49,M,3,Severely Addicted,Addicted,58,34,32,14,31,62
62,250.5,710,0,0,0,0,208.5,384.875,688.8823529,613.962963,631.7619048,567.25,414.1363636,646.1,665.8888889,867,758.6315789,448.3157895,535.2857143,550.0416667,1179,739.9583333,659.1578947,354.2222222,17.7,403.6666667,109.1,10,330,49,M,3,Non-Addicted,Non-Addicted,115,16,51,17,45,66
12,372.3333333,252,12,0,0,298,0,100,267.1666667,496.75,1338.666667,1.5,0,154.3333333,748.8571429,505.25,23.5,104.8571429,192.4444444,102.1111111,121.4285714,171.2,564,315.1428571,6.777777778,130.4074074,48.72222222,9,205,49,M,4,Severely Addicted,Addicted,34,15,36,2,23,24
62,0,0,0,0,0,953,663,372.6,263.5,605.8571429,637.6666667,709.8333333,377.7857143,304.6666667,818.7272727,531.0769231,624.9090909,842.2,630.9,411.6153846,329.9285714,1069.769231,889,363.8,10.875,273.32,90.70833333,12.5,283,49,M,4,Severely Addicted,Addicted,79,15,54,11,46,61
12,284.4285714,412.5,0,0,0,0,0,454.2,543.3333333,583.5,982.2,331,732.6,1068.333333,753.6666667,732,951,140,684.2,476.5,582.8636364,1084.045455,1085.058824,203.3571429,7.68,228.5172414,93.88,9.666666667,262,49,M,5,Severely Addicted,Addicted,75,11,48,30,42,68
62,0,0,0,0,0,0,0,440,320.2222222,449.6666667,379.9090909,425.3529412,327.5294118,655.8333333,362.5,339.8571429,326.7272727,219.25,451.5,371.85,356.6875,194.2666667,408,0,11.22222222,279.7407407,49.2962963,9,282,49,M,5,Severely Addicted,Addicted,47,0,33,16,20,29
12,188,847,516,10,874,0,135.6666667,119.2,46,985,0,257.5,2.5,186,1783,1618,403.3333333,62.5,495,146.25,636.7857143,562.8235294,827.4615385,452.3333333,4.826086957,137.6,45.47826087,10,194,49,M,6,Severely Addicted,Addicted,36,40,25,3,64,52
62,0,0,0,0,0,0,58.33333333,191.4,72.18181818,180.4545455,195.0769231,300.1818182,253.4375,263,60.11111111,347,236.1111111,137.6666667,145.9090909,211.2307692,175.8125,260.6,18.77777778,0,9.444444444,195.862069,17.92592593,9.666666667,248,49,M,6,Non-Addicted,Non-Addicted,22,0,16,8,13,13
12,252.625,46.8,0,0.5,0,0,1,549.5714286,428,382.75,0,205.2857143,455.5,166.875,198.5,175.8,226.75,506,61,183.7142857,508.9166667,191.2307692,209.6666667,386.8,7.136363636,120.6071429,23.63636364,9.333333333,177,49,M,7,Severely Addicted,Addicted,28,4,26,10,18,25
62,0,0,0,0,0,0,196.6666667,0,89.33333333,195.75,206.7272727,220.1111111,244.5,234.625,189.25,165.7142857,182.5,175,105,154.7,228.3636364,225.8888889,61.88888889,0,6.782608696,120.4482759,9.913043478,9.666666667,190,49,M,7,Non-Addicted,Non-Addicted,17,0,15,7,11,12
12,271.2222222,557.5,70,0,0,1164,583.5,614.5,483,885,219.5,149.5714286,675.4285714,230.2222222,957.2222222,499.2857143,413.5714286,0,1058.5,515.5,346.7,378.8333333,548.5,396.2307692,9.238095238,210.0952381,55.71428571,7,194,49,M,8,Severely Addicted,Addicted,52,34,48,15,31,54
62,0,0,0,0,0,0,0,0,82,519,405.4,188.1666667,511.2,206.4285714,27,3,328.6,249.8,528.6,80.25,12.22222222,429,150,0,6.4375,115.6,9.875,6.666666667,160,49,M,8,Non-Addicted,Non-Addicted,20,0,19,11,10,20
12,184.1428571,0,0,0,0,0,442,679,416,967,672,608.75,749.625,235.6666667,595.2307692,783,188.5,0,146,795.125,762.8823529,1066.071429,670.3684211,559.6111111,7.571428571,201.5357143,52.67857143,9.333333333,217,49,M,9,Non-Addicted,Non-Addicted,54,3,63,16,26,66
62,0,0,0,0,0,0,0,0,0,623.5,377.5,220.25,389,254.4,188,394.5,432.2857143,328.5555556,507.625,368.375,180.1666667,364.1,35,0,6.315789474,115.52,19.15789474,8.333333333,179,49,M,9,Non-Addicted,Non-Addicted,24,0,20,10,22,24
12,598.9090909,91.75,0,1556,310,0,0,0,0,370.5,1156.666667,726,133.1666667,257.3333333,440.1428571,408,308,431,64,655.6666667,536.2857143,1112,734.2727273,617.6666667,7.3,207.7272727,56.15,7.333333333,199,49,M,10,Severely Addicted,Addicted,51,42,37,6,26,61
62,0,0,0,0,0,0,36,154,97,154.5,167.3333333,6.285714286,151.4444444,967.2,542.6666667,207.8333333,190.5,75,169.6666667,192,94.75,298.9,113,0,5.238095238,118.2142857,16.14285714,9.333333333,206,49,M,10,Non-Addicted,Non-Addicted,16,0,10,18,16,14
82,266.7777778,0,0,0,0,0,0,112.9090909,0,236,138.125,147,292.25,0,65,64,94.75,316.2222222,390,138,62.8,124.875,238.4117647,549.1578947,5.851851852,259.7037037,64.51851852,9,297,21,M,1,Severely Addicted,Addicted,21,4,10,4,8,25
43,112.3333333,134.5,1277,0,0,0,923.5,0,350.25,407.5,732.5,240.1,542,716.75,696,492.4285714,607.375,1108.545455,553.6153846,880.3333333,615.7777778,400.1111111,632,633.8,8.583333333,223.9166667,81.20833333,8,266,18,M,1,Severely Addicted,Addicted,60,25,44,20,48,61
82,185.8333333,509.5,194,123.5,177.5,1469,993.6666667,247.5,822.5555556,1147.571429,586.9375,657.1428571,672.7142857,675.5333333,712.7692308,306.5,470.3333333,195.2222222,444.2857143,169.2727273,442.1428571,274.9411765,355.0555556,248.25,11.13333333,672.8333333,236.6,10,403,21,M,2,Severely Addicted,Addicted,73,44,74,22,28,32
43,48.71428571,1121,361.25,13,992,1928,162,1110,550,745.4545455,297.75,862.2307692,800.2,524.9166667,547.25,479.2,818.875,643.5,351,516.2857143,265.25,0,25.2,129.3636364,7.888888889,184.4137931,66.96296296,9.666666667,274,18,M,2,Severely Addicted,Addicted,50,74,62,22,41,21
82,393.8666667,149.9230769,372.7272727,47,542,0,209,81,259,768.6153846,611.4705882,481.15,494.5555556,329.4375,493.3888889,398.2631579,440.4285714,529.5652174,540.7368421,489.6666667,436.3125,228.3529412,177.3846154,231.4615385,12.53333333,803.6333333,313.0666667,10,402,21,M,3,Severely Addicted,Addicted,74,25,40,13,31,35
43,858.8333333,892.5,1200.75,92,0,0,0,0,0,0,0,68.5,248.8181818,419.2222222,441.8333333,85.33333333,0.666666667,686.2,146.1428571,0.714285714,52.77777778,181.2142857,432.4444444,507.4,6.055555556,99.84615385,39.55555556,13,195,18,M,3,Severely Addicted,Addicted,34,50,1,11,20,22
82,309.8,352.5,0,0,0,0,84.66666667,155.5454545,104.1538462,184.2857143,95.5,434.4615385,395.9583333,126.1538462,40.78571429,41.36363636,16.6,222.0952381,106.2307692,139.5714286,252.5384615,385.3333333,743.625,529.7692308,12.71428571,414.2142857,134.7857143,9.333333333,328,21,M,4,Severely Addicted,Addicted,46,11,17,8,5,35
43,1298.4,815.3333333,0,0,0,0,0,0,0,0,0,439.8,257,429.7777778,1573,89,330,737.6666667,211.6666667,65,91.66666667,0.75,398.4,419.1666667,4.263157895,87.30434783,34.68421053,7.666666667,185,18,M,4,Severely Addicted,Addicted,28,35,7,11,45,19
82,320,0,0,0,0,0,0,181.7272727,91.75,57.1875,240.1875,341.7142857,333.8181818,100.4285714,18.92307692,145.2380952,109.8947368,325.3333333,148.5,194.8,691.9375,371.826087,424.0909091,339.6818182,13.71428571,503.0357143,162.5,9.333333333,353,21,M,5,Severely Addicted,Addicted,46,5,15,7,9,36
43,258.6,1625,0,0,0,0,0,0,0,438,704,349.4615385,341.9230769,656,1038.333333,980.3333333,686.1428571,486.8333333,493.2857143,427.6923077,232.5555556,333.1666667,762.5,1023.5,6.130434783,142.1111111,55.95652174,9,212,18,M,5,Severely Addicted,Addicted,44,31,24,16,53,54
82,358,220,0,0,0,0,236,521.8333333,208.2,461.8666667,33.7,173.1818182,369.8,92.53846154,44,90.94117647,209.2857143,173.5,318.1578947,203,489.8333333,177.5454545,167.44,173.4210526,12.9,445,113.2333333,10,339,21,M,6,Severely Addicted,Addicted,38,9,27,7,8,25
43,192.75,1726,0,0,0,0,0,484,883,13,230.5,271.9,396,800,511.2857143,825.6,151.6,736,430.0909091,255.2857143,351.7142857,219.8,384.3333333,364.25,5.884615385,114.2758621,36.46153846,9.666666667,213,18,M,6,Severely Addicted,Addicted,32,31,31,19,37,33
82,293.7142857,1.5,0,0,0,0,0,155.3333333,150.7692308,342,64.5,269.4545455,167.2105263,51.07142857,86.4375,111.7272727,68.70588235,311.625,223.625,193.7619048,258.4,333.9130435,85.95238095,221.0769231,16.96666667,354.6666667,102.9333333,10,314,21,M,7,Severely Addicted,Addicted,36,4,16,3,9,21
43,121,350,0,0,0,0,0,0,454,539.6666667,546.4285714,307.7857143,410.6470588,680.7,683.125,0,444,203.875,763.3,701.25,376.3076923,420.625,415.875,315.4,5.793103448,139.4827586,47.24137931,9.666666667,237,18,M,7,Severely Addicted,Addicted,34,7,30,18,22,49
82,34.4,0,0,0,0,0,0,176.9166667,90.5,148.375,157.4117647,275.8571429,279.625,33.5,23.85714286,99.92307692,144.5384615,348.4285714,379.8,102.9230769,403.4,270.6666667,206,187.0625,16.10526316,386.35,113.7368421,6.666666667,316,21,M,8,Severely Addicted,Addicted,37,0,14,5,10,25
43,892.5,429.2857143,289.6666667,0,0,0,0,0,0,511,851,616.5555556,577.6363636,554.5454545,815.6,434.1428571,1280.333333,1028.2,429.3333333,312,160.8,2,301.1666667,353.5,7.7,192.952381,77.95,7,234,18,M,8,Severely Addicted,Addicted,56,26,32,18,59,25
82,184.7058824,138.5,0,0,0,0,0,95.0952381,134.7083333,196.2083333,282.8695652,399.28,162.2307692,80.27272727,163.9047619,110.8,248.7083333,401.1363636,378.55,528.1052632,313.875,340.2222222,149.1428571,264.2916667,20.72413793,830.7241379,203.6206897,9.666666667,410,21,M,9,Severely Addicted,Addicted,54,5,18,4,15,32
43,381.6666667,1037.666667,737,1390,184.5,232.5,733,0.333333333,87,0,915,13.5,831.75,1002.5,467,1034.333333,1133.166667,889.1428571,259.5555556,98.5,103.5714286,1,6.181818182,336.4615385,7.333333333,122.1428571,45.04761905,9.333333333,198,18,M,9,Severely Addicted,Addicted,44,66,29,30,58,13
82,372,408,0,0,0,0,0,154.7222222,143.125,201.6470588,133.3076923,374.9285714,369.0666667,88.83333333,196.6,117.75,185.25,429.5,170.6428571,302.6875,278.5294118,185.8888889,160.125,375,17.19047619,694.7619048,177.047619,7,360,21,M,10,Severely Addicted,Addicted,48,13,16,7,15,24
43,763,760.5,1131,0,0,7,0,87.5,82,188.75,591.8,192.4545455,435.7272727,1004.5,1142.666667,301.3333333,564,529.2,751.75,641.4285714,150.9090909,413.2,399,489.25,5.72,142.5357143,59.56,13.5,225,18,M,10,Severely Addicted,Addicted,36,44,19,24,42,47
8,118.3333333,0,0,25,0,1,0,27.6,392.2222222,305.6363636,424.6666667,459.5,289.9333333,734.5714286,408.1111111,561.25,162.6,387.6,227.2727273,513.3333333,534.2727273,679.6,70.75,0,11.66666667,163.25,61.8,8,229,33,M,1,Severely Addicted,Addicted,54,2,26,17,25,33
8,0,0,0,0,99.45454545,133.7142857,201.7,75.61111111,250.6,389.1,685.3,557.5714286,468.2608696,435.2105263,202.1428571,442.35,406.3809524,348.8421053,340.5555556,586.2941176,219.9166667,231.5625,250.4,0,18.55555556,288.9333333,82.85185185,10,281,33,M,2,Severely Addicted,Addicted,72,3,35,15,23,27
8,0,0,0,0,0,0,0,0.25,434.9230769,892.7,366.6428571,335.7692308,557.5454545,545.3636364,188.5384615,289.3846154,330.2727273,424.9230769,230.25,713.125,972.9,215,543.25,0,13.13333333,230.625,133.4,8,262,33,M,3,Severely Addicted,Addicted,89,0,33,18,20,44
8,0,0,29.5,251,0,0,0,0,47.08333333,23.09090909,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,11.5,44.82352941,20.5,5,79,33,M,4,Non-Addicted,Non-Addicted,16,4,1,0,0,0
8,2.333333333,0,105,1.5,0,0,6.5,0,225.7142857,355,135.7142857,144.1428571,0,0,14.625,0,0,0,0,29.66666667,376,1025,0,0,7.571428571,64.33333333,27.14285714,6,92,33,M,5,Severely Addicted,Addicted,19,1,14,0,0,23
8,0,0,24,0,0,0,0,0,24.625,4.888888889,0,0,0,0,82.44444444,25.33333333,0,0,0,79.35714286,343,496.6666667,520,0,11.85714286,57.44,26.85714286,8.333333333,111,33,M,6,Severely Addicted,Addicted,24,0,0,0,1,23
8,0,0,0,0,0,65.5,0,0,1.166666667,0,0,0,0,0,0,8.9,96.45454545,62.77777778,3.615384615,0.916666667,653,901.3333333,721,0,5.428571429,35.53846154,19.57142857,8.666666667,105,33,M,7,Severely Addicted,Addicted,17,1,0,0,2,37
8,0,0,0,0,0,0,0,520.25,0,0,0,0,1.75,38.66666667,0,0,0,0,0,1.333333333,37.75,0,0,0,4.333333333,39.77777778,14.33333333,7,109,33,M,8,Non-Addicted,Non-Addicted,6,0,8,0,0,0
8,0,0,0,0,66.5,1.333333333,269.9166667,265.1111111,198.6,515.6666667,240,245,0,127.2,0,0,11.83333333,6,0,0,0,0,0,0,7.75,54.65384615,27,12,142,33,M,9,Non-Addicted,Non-Addicted,25,1,28,2,0,0
8,0,14,0,0,0,0,0,0,205,24.33333333,0,0,10.25,0,137.3333333,18,0,66.75,1.333333333,97,0,0,0,0,7.2,44.52631579,7.8,5.5,115,33,M,10,Severely Addicted,Addicted,7,0,3,0,3,1
30,1707.615385,2084.533333,1816.357143,2095.909091,1707.555556,1433.625,1205,1445.083333,1552.416667,1338.076923,1678.583333,1241.230769,1514.6875,869.7222222,741.8,973.5833333,1301.611111,1131.642857,1063.538462,1057.625,1049.416667,1194.769231,1092.285714,892.125,12.38461538,1001.923077,534.1153846,8.666666667,399,18,M,1,Severely Addicted,Addicted,265,180,141,39,69,105
30,1044,1874.666667,2195,1568.533333,1739.5625,1945.823529,1555.529412,1829.714286,1894.928571,1385.8125,1489.875,1275.866667,1248.333333,1222.181818,1098.642857,1036.647059,1032.133333,1240,1373.789474,1339.526316,1533.9375,1049.357143,1038.823529,929.375,12.36666667,1873.366667,923,10,526,18,M,2,Severely Addicted,Addicted,299,172,157,41,73,121
30,822.8461538,1462.75,1638,1064.722222,2061,2198.266667,1483.375,1756.75,1541.111111,1904.666667,1304.411765,679.5,1062.176471,1082.6875,1129.388889,1000.214286,994.25,861.5714286,576.4375,639,1207.45,1080.866667,952.0909091,668.5384615,13.83333333,2132.966667,1021.833333,10,534,18,M,3,Severely Addicted,Addicted,261,154,144,35,66,85
30,1624.833333,1152.388889,1965.357143,1196.111111,1445.235294,1750.3,1623.4,1604.578947,1475.652174,1230.222222,1068.222222,1310.058824,1285.789474,826.4285714,924.0588235,887.7619048,895.2380952,659,972.9130435,850.2307692,1198.954545,1502.125,1338.181818,1623.05,22.72413793,1692.275862,914.8275862,9.666666667,488,18,M,4,Severely Addicted,Addicted,343,152,138,35,56,124
30,1016,854.4285714,1341.461538,1163.583333,471.625,772.2,784.8,741.8888889,497.8571429,924.75,1279.058824,1651.4375,1648.0625,1251.882353,945.25,696.9285714,955.2857143,1195.388889,1057.65,1237.65,709.8125,836.8095238,904.4736842,689.3333333,21.14814815,812.6666667,395.2222222,9,357,18,M,5,Severely Addicted,Addicted,229,93,97,48,63,90
30,1494.269231,1501.833333,1603.142857,1379.55,1687.833333,1820.894737,1359.590909,973.5555556,1537.588235,2199.4375,1429.647059,1609.764706,1543.285714,967.2380952,804.5714286,998.3333333,928.8181818,898.5416667,1290.2,1316.863636,1136.894737,1209.64,1027.208333,1092,21.5,1542.433333,890,10,470,18,M,6,Severely Addicted,Addicted,365,158,151,41,60,117
30,951,1179,1533.142857,865,1366.5,1728.545455,1247.823529,875.0769231,977.25,1515.777778,1332.6,827.8846154,1273.666667,1036.571429,1060.8,679.3,1206.9,1037.961538,989.1875,1655.421053,1430.473684,1083.125,1310.52,1186,13.3,1806.633333,1251,10,477,18,M,7,Severely Addicted,Addicted,234,127,112,38,66,127
30,1102.75,706.5555556,396.375,1292.833333,844.75,1716.333333,1188.5,840.2857143,2016,0,156.75,296.3,767.5714286,678.75,765,671.25,292,1066,1098.142857,571,1150.153846,1688.5,1572.25,1320.933333,9.142857143,1397.428571,946.8095238,7,407,18,M,8,Severely Addicted,Addicted,148,100,74,24,46,123
30,880.952381,848.6666667,184.6666667,1651,3472,2389,243.2,1034.833333,943,784,759.75,292.8,262.0833333,2763,655.6666667,402.6428571,589.6666667,796.4444444,1027.555556,536.6,1264.35,1348.526316,1355.521739,1522.380952,9.275862069,1083.586207,685.7931034,9.666666667,407,18,M,9,Severely Addicted,Addicted,141,157,67,50,40,117
30,1484.578947,1012.8,811.6,940.75,1633.666667,884.5,1420.642857,1208.0625,1052.166667,1795.777778,1329.909091,1275.571429,1213,1543.666667,812.7272727,570.3333333,780.1818182,985.952381,745.05,568.4705882,828.8,871.1363636,1274,1243.47619,12.86666667,1571.533333,866.0666667,10,464,18,M,10,Severely Addicted,Addicted,225,112,134,45,52,92
104,350.3,181,0,26,0,0,0,0,252,168.25,169.5,63.5,246.5,377.6666667,57,202.25,174,78.5,289.5,10,102,0,372.5555556,126.7,3.130434783,130.9615385,27.52173913,8.666666667,233,43,M,1,Non-Addicted,Non-Addicted,11,9,10,10,8,15
104,312.4,299,0,0,3,292,0,682,186.5,359.1666667,315.8888889,124.6666667,259.8571429,161,347.4,511,303,189.5,17.33333333,178.4,304.3333333,98.25,239.8571429,311.0769231,4.076923077,186.6071429,37.92307692,9.333333333,277,43,M,2,Severely Addicted,Addicted,17,15,27,7,22,19
104,319.2727273,254.5,207.6666667,0,0,0,0,0,314.6666667,146.7777778,60.5,216,109.5,302.5,76,0,247,42.33333333,140,175,115,229.5714286,113.8333333,378,2.956521739,174.9583333,27.30434783,8,256,43,M,4,Severely Addicted,Addicted,10,13,12,6,6,19
104,265.8181818,243.5,316.5,406,0,0,363,944,198,147.75,96,210,484.3333333,331.3333333,62,146,198,107.5,291,246.5,49.5,244,157.1666667,311.8571429,2.875,192.64,31.91666667,8.333333333,242,43,M,5,Severely Addicted,Addicted,12,20,32,13,8,21
104,463.6428571,366.8571429,771,135,0,74,56,0,0,218.9090909,241.3333333,423.25,276.8888889,91.5,164.3333333,16.83333333,591.125,197.4444444,253,246.8181818,303.2857143,345.1333333,155.2222222,256.625,6.103448276,282.6333333,70.34482759,10,333,43,M,7,Severely Addicted,Addicted,26,30,15,6,16,26
104,420.5,222.75,0,242,358,1,0,0,0,718,213.25,152.2,45,259.5,293.75,58.33333333,102,90.16666667,182.5,287,229.8,113,206,71,4.65,162.4761905,36.7,7,233,43,M,8,Severely Addicted,Addicted,15,20,18,5,9,18
104,234.2,309.5,436.5,0,276.5,339,0,128.6,601.5,142.0769231,66.6,92.4,271.125,97.85714286,361.7142857,530.8333333,104.4444444,207.6153846,39.75,255.5,280.1666667,405.25,247.1666667,309.3636364,5.133333333,248.1666667,46.4,10,335,43,M,3,Severely Addicted,Addicted,19,26,17,6,20,25
104,342.3571429,449.125,608.5,0,0,413.5,124,54,109,224.2727273,0,278.1428571,365.5,182.6666667,157,12,199,91.4,173,210.4,223.2,239.0769231,297,388.1428571,4.3,252.6,46.2,10,334,43,M,6,Severely Addicted,Addicted,18,30,13,9,7,25
104,409.3846154,196.6153846,890,0,0,106,461,640,191,55.5,142.1111111,81.4,270,78.4,154,181.5,37,7,47.83333333,114.7777778,93.5,96.22222222,0,78.66666667,4.28,158.5714286,32,9.333333333,263,43,M,9,Non-Addicted,Non-Addicted,12,26,26,5,6,7
104,788.6,301.4666667,0,0,0,284,787,0,158,235.8,190.3,192.75,175.4285714,430,216,335.625,100.7142857,250.875,32.75,255.6666667,69.875,169.6666667,48,234.3333333,5.25,178.2413793,47.89285714,9.666666667,278,43,M,10,Non-Addicted,Non-Addicted,23,22,26,10,15,13
112,72.5,0,0,0,0,0,0,3.666666667,23,101,51.5,2.666666667,20,58,59.5,7.5,23.5,10.66666667,25.5,13,4.333333333,14.4,8.888888889,21,6.363636364,10.18181818,7.363636364,5.5,54,12,M,1,Severely Addicted,Addicted,1,1,3,1,1,1
106,1096,0,0,0,0,976,1344.333333,1507,701.5454545,661,1393,774.6666667,210.3333333,547.4285714,867.6666667,17,598.5,16,231.8333333,1228.833333,1292.055556,1605.111111,1322.526316,1124.117647,6.125,887.92,106.625,8.333333333,406,33,M,1,Severely Addicted,Addicted,113,34,106,12,24,113
112,0,0,0,0,3,5,265.5,78,2.2,41.66666667,73.25,9.833333333,12.16666667,5,31.5,12.2,2,14,39.4,23.66666667,67,8.571428571,11.2,109.8,10.45454545,16.63636364,12.36363636,11,61,12,M,2,Severely Addicted,Addicted,4,0,7,0,0,4
106,2489,767,0,0,0,0,0,1157.333333,1347,491.25,50,0,358,84.6,124.3333333,120.5,151,230.2,0,14,447.75,166.5,519,544.4285714,2.4,180,14.6,7,263,33,M,2,Severely Addicted,Addicted,19,54,50,7,10,28
112,31,0,2,5,0,18,78,29.85714286,4.333333333,10.55555556,23.875,28.72727273,10.16666667,6,24.8,13.66666667,15.72727273,9.5625,8.315789474,6.333333333,13.85714286,15.46666667,20.44444444,7.666666667,8,14.13793103,9.821428571,9.666666667,106,12,M,3,Severely Addicted,Addicted,1,0,2,0,1,1
106,613.8333333,854.5,136,0,0,0,1044,1858,1332.727273,1148.75,144.6666667,342,0,432.8,171,52,96,198.6666667,182.5,121.5,428.75,546,1307.714286,718.9333333,3.821428571,345.6071429,36.39285714,9.333333333,345,33,M,3,Severely Addicted,Addicted,46,26,97,7,8,55
112,277.5,1058.666667,0,0,0,0,0,0,1.75,2,27.5,1,5.6,23.4,5.75,4.2,11.33333333,8.833333333,1.4,142.5,222.6,10.66666667,65.25,840.25,6.058823529,62.38888889,31.23529412,9,159,12,M,4,Severely Addicted,Addicted,9,22,0,0,0,21
106,784,1460,0,0,0,339,1018.5,1672.1,830,1240.2,193.75,43.66666667,1025,277.6666667,254.125,236.9230769,291.4,436.5,150.2857143,100,430.4285714,464.3333333,427.2222222,1040.722222,5.965517241,455.3448276,42.27586207,9.666666667,360,33,M,4,Severely Addicted,Addicted,62,43,83,21,20,43
112,0,0,2,2,0,0,0,3,58,5,1,0,1.5,1,0.75,15.5,52,4.6,115,13.5,18.5,1.5,2,7.666666667,3.5,13.5,4.833333333,5.333333333,74,12,M,5,Severely Addicted,Addicted,0,0,1,0,1,2
106,596.4285714,225.5,1000,0,0,0,1431.625,1477.909091,1477.4,651.375,335.5,189.4285714,111,322.7777778,217.2,293.1428571,485.8888889,281.8125,128,119.1428571,105.4,337.4615385,724.1428571,747.9444444,7.655172414,535.3448276,41.62068966,9.666666667,355,33,M,5,Severely Addicted,Addicted,63,30,92,7,21,36
112,18,2.5,9,0,0,2,0,0.25,13.2,11.375,8.2,2.333333333,2,2.333333333,7,6.8,16.16666667,21.75,14.71428571,4.5,14.83333333,45.66666667,24.85714286,14.33333333,6.526315789,10.21052632,8.473684211,6.333333333,72,12,M,6,Severely Addicted,Addicted,1,0,0,0,0,1
106,381.6666667,1010.666667,587.5,1007.5,0,1,1420.888889,1526.727273,1477.2,806.4,288.7142857,202.0714286,59,230,454.1666667,576.875,415.4583333,505.7368421,72,67.25,241.3636364,325.3076923,861.5,692.9,9.333333333,594.0333333,61.83333333,10,356,33,M,6,Severely Addicted,Addicted,78,49,95,4,32,37
112,8,39.33333333,0,0,0,0,0,2,0,4.2,15.33333333,102.6666667,5.2,11,4,3,3.333333333,4.8,17.6,5.333333333,1.5,2.333333333,1.5,32.5,6.5,7.95,6.75,6.666666667,67,12,M,7,Severely Addicted,Addicted,1,0,2,0,0,1
106,305.2222222,1200.333333,0,0,0,415.3333333,1456.833333,857.3,883.2,890.4666667,372.1764706,200.7333333,37.09090909,245.5384615,252.7,397.7916667,457.1304348,406.8214286,191.8,134.8,232.3076923,344.6666667,522.5,820.6923077,12.03333333,681.2666667,57.76666667,10,377,33,M,7,Severely Addicted,Addicted,76,32,77,4,25,37
112,9,4,0,2,0,0,0,7,2,4,6.666666667,4.666666667,1.8,20.66666667,15.33333333,10,2,5.333333333,4.8,10.75,6.333333333,7,9.4,8.666666667,5.4,7.2,6.2,5,55,12,M,8,Severely Addicted,Addicted,0,0,0,0,0,0
106,288,0,0,0,0,0,2090,1089.571429,788,838.625,258.1111111,378.8,171.4285714,243.3636364,406.3333333,650.6153846,649.4,464.3529412,268,110.4,249,392.625,488.25,827.25,9.45,606.4,48.7,6.666666667,322,33,M,8,Severely Addicted,Addicted,65,4,90,6,36,38
112,8.727272727,9.666666667,1,0,0,0,0,1,5.666666667,2.857142857,7.166666667,4.5,3.928571429,4.5,4.375,11.75,3.833333333,2.75,5,4.333333333,4.125,6.333333333,16.75,4.7,7.142857143,10.03571429,8.642857143,9.333333333,84,12,M,9,Severely Addicted,Addicted,0,0,0,0,0,0
106,952.9230769,398,629,0,0,434.6666667,1521.333333,1097.111111,683.9166667,610.7857143,355.5333333,204.6666667,95.33333333,92.4,333.6666667,262.4705882,414.3478261,445.6363636,136.5,178.875,177.8333333,550.8,514.7,1095.904762,11.06896552,736.6206897,66.93103448,9.666666667,366,33,M,9,Severely Addicted,Addicted,75,40,74,3,24,44
112,6.5,2,0,0,0,12,0,4,4,2,4,4.25,3.428571429,2,2.666666667,0,15,1,4.25,1,11,10.2,4.5,5.714285714,5.466666667,7.625,6.8,5.333333333,45,12,M,10,Severely Addicted,Addicted,0,0,0,0,0,0
106,722.6,343,0,0,0,39,1243,943.7333333,473.7222222,557.8181818,372.45,174.2380952,116.2222222,274.1333333,422.5217391,488,520.5,384.826087,136.3913043,213.6818182,375.4,423,1079.8,913.5416667,14.06666667,1073.633333,98.26666667,10,421,33,M,10,Severely Addicted,Addicted,97,18,62,6,30,52
111,0,0,0,1720,240.4,361.25,34.11111111,44.16666667,26.23809524,24.7,68.9,56.3125,13.71428571,70.10526316,10.6,89.6,69.05555556,3.333333333,16.58823529,2.444444444,16.13333333,6.75,162.9411765,37.58333333,19.82608696,486.7916667,56.13043478,8,480,38,M,1,Non-Addicted,Non-Addicted,11,38,4,1,2,4
